Sample,x,y
3,988.08,-66.21312
3,989.46,-66.164795
3,990.84,-66.061165
3,992.22,-65.896439
3,993.6,-65.643906
3,994.98,-65.247009
3,996.36,-64.59861
3,997.74,-62.562019
3,999.12,-60.381725
3,1000.5,-58.510723
3,1001.88,-55.697823
3,1003.26,-55.487873
3,1004.64,-53.785191
3,1006.02,-54.693687
3,1007.4,-55.682625
3,1008.78,-56.442055
3,1010.16,-57.011223
3,1011.54,-57.451004
3,1012.92,-57.814835
3,1014.3,-58.108162
3,1015.68,-58.352554
3,1017.06,-58.572495
3,1018.44,-58.790646
3,1019.82,-59.024708
3,1021.2,-59.282326
3,1022.58,-59.541275
3,1023.96,-59.756706
3,1025.34,-59.851105
3,1026.72,-59.728577
3,1028.1,-59.330421
3,1029.48,-58.621658
3,1030.86,-57.499531
3,1032.24,-55.938675
3,1033.62,-51.35865
3,1035,-47.695278
3,1036.38,-43.779427
3,1037.76,-41.63065
3,1039.14,-37.734951
3,1040.52,-37.118309
3,1041.9,-36.609531
3,1043.28,-36.01017
3,1044.66,-35.17384
3,1046.04,-33.90963
3,1047.42,-32.43195
3,1048.8,-31.141712
3,1050.18,-30.128483
3,1051.56,-29.378532
3,1052.94,-28.855095
3,1054.32,-28.504215
3,1055.7,-28.293114
3,1057.08,-28.201771
3,1058.46,-28.260891
3,1059.84,-28.555367
3,1061.22,-29.21085
3,1062.6,-30.132885
3,1063.98,-31.13575
3,1065.36,-32.212013
3,1066.74,-33.156471
3,1068.12,-33.804028
3,1069.5,-34.233242
3,1070.88,-35.019596
3,1072.26,-35.802605
3,1073.64,-36.974113
3,1075.02,-37.929886
3,1076.4,-38.946663
3,1077.78,-39.628269
3,1079.16,-40.764755
3,1080.54,-42.074074
3,1081.92,-43.917011
3,1083.3,-45.718037
3,1084.68,-47.689636
3,1086.06,-50.099403
3,1087.44,-52.601746
3,1088.82,-55.248856
3,1090.2,-56.700584
3,1091.58,-57.69313
3,1092.96,-58.211018
3,1094.34,-58.915047
3,1095.72,-59.782295
3,1097.1,-60.582424
3,1098.48,-61.043354
3,1099.86,-60.447311
3,1101.24,-58.105232
3,1102.62,-53.936726
3,1104,-48.643188
3,1105.38,-42.444176
3,1106.76,-35.319843
3,1108.14,-29.626045
3,1109.52,-25.517729
3,1110.9,-22.851814
3,1112.28,-18.321133
3,1113.66,-13.382298
3,1115.04,-8.856926
3,1116.42,-6.398981
3,1117.8,-4.148682
3,1119.18,-1.116873
3,1120.56,2.65473
3,1121.94,5.603865
3,1123.32,6.523174
3,1124.7,4.417953
3,1126.08,4.657883
3,1127.46,4.884254
3,1128.84,12.31764
3,1130.22,17.772621
3,1131.6,23.614023
3,1132.98,31.246162
3,1134.36,32.057289
3,1135.74,32.809952
3,1137.12,33.514198
3,1138.5,34.21286
3,1139.88,34.926979
3,1141.26,35.625305
3,1142.64,36.280006
3,1144.02,36.857803
3,1145.4,37.300919
3,1146.78,37.584084
3,1148.16,37.724403
3,1149.54,31.312862
3,1150.92,28.132132
3,1152.3,24.566742
3,1153.68,20.411024
3,1155.06,17.993191
3,1156.44,16.781258
3,1157.82,16.796654
3,1159.2,16.637688
3,1160.58,18.036112
3,1161.96,22.391478
3,1163.34,26.750191
3,1164.72,31.119232
3,1166.1,34.410862
3,1167.48,42.0952
4,0,19.087608
4,1.38,18.596382
4,2.76,19.123041
4,4.14,20.714964
4,5.52,23.861843
4,6.9,27.65724
4,8.28,34.384075
4,9.66,40.851189
4,11.04,50.028225
4,12.42,62.946808
4,13.8,62.980331
4,15.18,63.005264
4,16.56,63.04454
4,17.94,63.11795
4,19.32,63.255081
4,20.7,66.082756
4,22.08,68.779541
4,23.46,72.118629
4,24.84,75.779999
4,26.22,79.008896
4,27.6,81.75441
4,28.98,82.193573
4,30.36,82.300415
4,31.74,82.179199
4,33.12,83.236732
4,34.5,83.565514
4,35.88,83.398773
4,37.26,82.357788
4,38.64,81.270317
4,40.02,77.784119
4,41.4,74.637589
4,42.78,71.593124
4,44.16,70.245979
4,45.54,68.318634
4,46.92,65.410149
4,48.3,62.340805
4,49.68,57.90181
4,51.06,57.416885
4,52.44,56.936691
4,53.82,56.333557
4,55.2,55.481201
4,56.58,54.242157
4,57.96,52.631866
4,59.34,47.201973
4,60.72,41.075294
4,62.1,33.986923
4,63.48,26.629589
4,64.86,19.362413
4,66.24,11.992299
4,67.62,0.063614
4,69,0.184669
4,70.38,0.782108
4,71.76,-6.929359
4,73.14,-9.373984
4,74.52,-14.265196
4,75.9,-18.99633
4,77.28,-23.262363
4,78.66,-23.480553
4,80.04,-23.831181
4,81.42,-24.428387
4,82.8,-25.307602
4,84.18,-26.333103
4,85.56,-27.300995
4,86.94,-28.07626
4,88.32,-28.693027
4,89.7,-29.201096
4,91.08,-29.670597
4,92.46,-35.298069
4,93.84,-38.896896
4,95.22,-40.822948
4,96.6,-44.939068
4,97.98,-50.359386
4,99.36,-53.089584
4,100.74,-55.309223
4,102.12,-58.3489
4,103.5,-56.294998
4,104.88,-54.529266
4,106.26,-53.227497
4,107.64,-52.401176
4,109.02,-51.841179
4,110.4,-51.444695
4,111.78,-51.128605
4,113.16,-50.850933
4,114.54,-50.589767
4,115.92,-50.325294
4,117.3,-50.047966
4,118.68,-49.758732
4,120.06,-49.477943
4,121.44,-49.245789
4,122.82,-49.098137
4,124.2,-49.01783
4,125.58,-48.928917
4,126.96,-48.736671
4,128.34,-48.393463
4,129.72,-47.916267
4,131.1,-47.35268
4,132.48,-46.781509
4,133.86,-46.29108
4,135.24,-45.926704
4,136.62,-45.689507
4,138,-45.553707
4,139.38,-45.493736
4,140.76,-45.47736
4,142.14,-45.472637
4,143.52,-45.454796
4,144.9,-45.407814
4,146.28,-45.318336
4,147.66,-45.165825
4,149.04,-44.903702
4,150.42,-44.415916
4,151.8,-43.613155
4,153.18,-42.639378
4,154.56,-41.634689
4,155.94,-40.600899
4,157.32,-39.575878
4,158.7,-38.662273
4,160.08,-37.874828
4,161.46,-37.16153
4,162.84,-36.47921
4,164.22,-35.845882
4,165.6,-35.295448
4,166.98,-34.893303
4,168.36,-34.671165
4,169.74,-34.584129
4,171.12,-34.577499
4,172.5,-34.594158
4,173.88,-34.589493
4,175.26,-34.513912
4,176.64,-34.28661
4,178.02,-33.764698
4,179.4,-32.729218
4,180.78,-31.226498
4,182.16,-29.255257
4,183.54,-27.042904
4,184.92,-25.600906
4,186.3,-24.811409
4,187.68,-24.358494
4,189.06,-24.148159
4,190.44,-24.169266
4,191.82,-24.409302
4,193.2,-24.827469
4,194.58,-25.357307
4,195.96,-25.952461
4,197.34,-26.533203
4,198.72,-27.022293
4,200.1,-27.417374
4,201.48,-27.783974
4,202.86,-28.211849
4,204.24,-28.406654
4,205.62,-28.607792
4,207,-28.865883
4,208.38,-29.086596
4,209.76,-29.357836
4,211.14,-29.278477
4,212.52,-28.88456
4,213.9,-28.233284
4,215.28,-27.087921
4,216.66,-25.761269
4,218.04,-24.113838
4,219.42,-22.786928
4,220.8,-21.685677
4,222.18,-20.612682
4,223.56,-19.625999
4,224.94,-18.625227
4,226.32,-17.536713
4,227.7,-16.127266
4,229.08,-15.781162
4,230.46,-15.512615
4,231.84,-15.279659
4,233.22,-15.055656
4,234.6,-14.814651
4,235.98,-14.544632
4,237.36,-14.264027
4,238.74,-14.025723
4,240.12,-13.889969
4,241.5,-13.933319
4,242.88,-14.156845
4,244.26,-14.491241
4,245.64,-14.856129
4,247.02,-15.232231
4,248.4,-15.674259
4,249.78,-19.468842
4,251.16,-22.522785
4,252.54,-25.526022
4,253.92,-28.086584
4,255.3,-31.117228
4,256.68,-31.856192
4,258.06,-31.450409
4,259.44,-29.244869
4,260.82,-28.14134
4,262.2,-27.647831
4,263.58,-27.615196
4,264.96,-27.758198
4,266.34,-28.689857
4,267.72,-30.792233
4,269.1,-32.72163
4,270.48,-35.507378
4,271.86,-38.448017
4,273.24,-41.390701
4,274.62,-43.103928
4,276,-44.654438
4,277.38,-46.791233
4,278.76,-46.090271
4,280.14,-45.324951
4,281.52,-37.430717
4,282.9,-31.144114
4,284.28,-23.647968
4,285.66,-14.410726
4,287.04,-7.262397
4,288.42,-1.07213
4,289.8,7.551193
4,291.18,7.291527
4,292.56,7.023293
4,293.94,6.759529
4,295.32,6.506409
4,296.7,6.267769
4,298.08,6.044785
4,299.46,5.844627
4,300.84,-2.07849
4,302.22,-10.538594
4,303.6,-19.476383
4,304.98,-36.607788
4,306.36,-51.262566
4,307.74,-67.79512
4,309.12,-67.342964
4,310.5,-66.902405
4,311.88,-66.538391
4,313.26,-66.292435
4,314.64,-66.181976
4,316.02,-66.251106
4,317.4,-66.503487
4,318.78,-66.858475
4,320.16,-67.168381
4,321.54,-67.218712
4,322.92,-66.727249
4,324.3,-65.361374
4,325.68,-60.476238
4,327.06,-55.878609
4,328.44,-51.493919
4,329.82,-46.601418
4,331.2,-40.8992
4,332.58,-36.103706
4,333.96,-32.544163
4,335.34,-27.893837
4,336.72,-20.539646
4,338.1,-20.502819
4,339.48,-20.379555
4,340.86,-20.196606
4,342.24,-19.986629
4,343.62,-19.779873
4,345,-19.603271
4,346.38,-19.478016
4,347.76,-19.429218
4,349.14,-24.927742
4,350.52,-31.352243
4,351.9,-38.519642
4,353.28,-45.38945
4,354.66,-51.895721
4,356.04,-52.381966
4,357.42,-52.855453
4,358.8,-53.367439
4,360.18,-53.910927
4,361.56,-54.47731
4,362.94,-55.035774
4,364.32,-55.569862
4,365.7,-56.053593
4,367.08,-56.474876
4,368.46,-56.849007
4,369.84,-57.196617
4,371.22,-57.514687
4,372.6,-57.74728
4,373.98,-57.868912
4,375.36,-57.830101
4,376.74,-57.550415
4,378.12,-56.97084
4,379.5,-56.050049
4,380.88,-54.907883
4,382.26,-53.94915
4,383.64,-53.288025
4,385.02,-52.828754
4,386.4,-52.451092
4,387.78,-52.09063
4,389.16,-51.748478
4,390.54,-51.493259
4,391.92,-51.452835
4,393.3,-51.800457
4,394.68,-52.738842
4,396.06,-53.9119
4,397.44,-54.768356
4,398.82,-53.327324
4,400.2,-52.831882
4,401.58,-52.590446
4,402.96,-52.727943
4,404.34,-52.973709
4,405.72,-53.154858
4,407.1,-53.183468
4,408.48,-53.154228
4,409.86,-53.209606
4,411.24,-53.289555
4,412.62,-53.290363
4,414,-52.852749
4,415.38,-52.892975
4,416.76,-52.94379
4,418.14,-53.031212
4,419.52,-54.305744
4,420.9,-55.343616
4,422.28,-56.866501
4,423.66,-58.098259
4,425.04,-59.824871
4,426.42,-61.242615
4,427.8,-62.401958
4,429.18,-63.418858
4,430.56,-64.534485
4,431.94,-64.145523
4,433.32,-63.87989
4,434.7,-63.706146
4,436.08,-63.617596
4,437.46,-63.626942
4,438.84,-58.426193
4,440.22,-54.474747
4,441.6,-45.912262
4,442.98,-42.793961
4,444.36,-37.285236
4,445.74,-37.181145
4,447.12,-37.008064
4,448.5,-36.753002
4,449.88,-36.416431
4,451.26,-36.015446
4,452.64,-35.517418
4,454.02,-34.873989
4,455.4,-34.048843
4,456.78,-33.201416
4,458.16,-32.518246
4,459.54,-17.388851
4,460.92,-7.751711
4,462.3,1.775159
4,463.68,10.806149
4,465.06,24.355537
4,466.44,24.403793
4,467.82,24.416489
4,469.2,24.400818
4,470.58,24.366478
4,471.96,30.251366
4,473.34,35.952309
4,474.72,41.701153
4,476.1,46.768196
4,477.48,50.950932
4,478.86,55.661125
4,480.24,60.481831
4,481.62,65.066101
4,483,67.463959
4,484.38,69.062012
4,485.76,70.542389
4,487.14,73.202705
4,488.52,76.162117
4,489.9,78.888443
4,491.28,80.837547
4,492.66,82.212921
4,494.04,83.558289
4,495.42,84.713295
4,496.8,85.900154
4,498.18,86.707176
4,499.56,87.044456
4,500.94,86.900352
4,502.32,86.894348
4,503.7,87.444122
4,505.08,88.57016
4,506.46,90.474945
4,507.84,92.117851
4,509.22,93.622429
4,510.6,95.866211
4,511.98,96.050735
4,513.36,96.145508
4,514.74,96.18605
4,516.12,96.188171
4,517.5,96.155228
4,518.88,96.072418
4,520.26,93.804123
4,521.64,91.164009
4,523.02,87.854065
4,524.4,84.235046
4,525.78,81.173965
4,527.16,78.193298
4,528.54,77.74884
4,529.92,62.108303
4,531.3,49.700638
4,532.68,33.387131
4,534.06,19.871758
4,535.44,7.431132
4,536.82,-4.289856
4,538.2,-4.158691
4,539.58,-3.956268
4,540.96,-3.666718
4,542.34,-3.281425
4,543.72,-2.804039
4,545.1,-2.188828
4,546.48,-1.440506
4,547.86,-0.639862
4,549.24,0.198799
4,550.62,1.071022
4,552,2.055817
4,553.38,5.166341
4,554.76,7.942917
4,556.14,10.366501
4,557.52,14.745529
4,558.9,18.746101
4,560.28,19.835419
4,561.66,20.437935
4,563.04,20.883835
4,564.42,17.19618
4,565.8,13.884195
4,567.18,13.159203
4,568.56,4.962967
4,569.94,1.467538
4,571.32,-3.999031
4,572.7,-4.737991
4,574.08,-5.764099
4,575.46,-6.97802
4,576.84,-8.254768
4,578.22,-9.541214
4,579.6,-10.942924
4,580.98,-12.574875
4,582.36,-14.489403
4,583.74,-16.608604
4,585.12,-18.529392
4,586.5,-19.946732
4,587.88,-21.01749
4,589.26,-21.90884
4,590.64,-22.630501
4,592.02,-23.182232
4,593.4,-23.579609
4,594.78,-23.866158
4,596.16,-24.078606
4,597.54,-24.233715
4,598.92,-24.333111
4,600.3,-24.375412
4,601.68,-12.491838
4,603.06,-0.651328
4,604.44,12.818378
4,605.82,24.543684
4,607.2,36.263313
4,608.58,46.206726
4,609.96,46.017654
4,611.34,45.805618
4,612.72,45.565117
4,614.1,45.296349
4,615.48,45.02684
4,616.86,43.586868
4,618.24,43.06625
4,619.62,40.482147
4,621,45.476479
4,622.38,48.081402
4,623.76,50.468906
4,625.14,52.672653
4,626.52,55.049271
4,627.9,59.192383
4,629.28,63.482685
4,630.66,66.380928
4,632.04,66.287567
4,633.42,64.219368
4,634.8,62.095963
4,636.18,59.665691
4,637.56,57.508953
4,638.94,55.118298
4,640.32,52.175629
4,641.7,52.115517
4,643.08,52.094559
4,644.46,52.094521
4,645.84,52.105286
4,647.22,55.493816
4,648.6,56.533829
4,649.98,57.692234
4,651.36,58.773979
4,652.74,59.037048
4,654.12,61.363613
4,655.5,61.22406
4,656.88,60.209026
4,658.26,56.690861
4,659.64,48.524429
4,661.02,34.899082
4,662.4,19.11684
4,663.78,6.806334
4,665.16,-7.584465
4,666.54,-7.623871
4,667.92,-7.680435
4,669.3,-7.780243
4,670.68,-7.981323
4,672.06,-11.588814
4,673.44,-12.249245
4,674.82,-17.463457
4,676.2,-22.064997
4,677.58,-27.354059
4,678.96,-30.659676
4,680.34,-35.236965
4,681.72,-32.033623
4,683.1,-30.652046
4,684.48,-27.213787
4,685.86,-24.914421
4,687.24,-24.452076
4,688.62,-24.266621
4,690,-24.16209
4,691.38,-24.075138
4,692.76,-23.981491
4,694.14,-23.864769
4,695.52,-23.70789
4,696.9,-23.489174
4,698.28,-23.174797
4,699.66,-23.726791
4,701.04,-24.448736
4,702.42,-25.094835
4,703.8,-25.646406
4,705.18,-26.623665
4,706.56,-28.027824
4,707.94,-29.642918
4,709.32,-31.287275
4,710.7,-33.352432
4,712.08,-36.243534
4,713.46,-40.912903
4,714.84,-45.061234
4,716.22,-48.218613
4,717.6,-49.092396
4,718.98,-49.627029
4,720.36,-49.939903
4,721.74,-50.115074
4,723.12,-50.003723
4,724.5,-49.673954
4,725.88,-49.226101
4,727.26,-48.913742
4,728.64,-48.641758
4,730.02,-48.236977
4,731.4,-47.65332
4,732.78,-47.234596
4,734.16,-46.69767
4,735.54,-46.232269
4,736.92,-45.865036
4,738.3,-45.600796
4,739.68,-45.440041
4,741.06,-45.395332
4,742.44,-45.501595
4,743.82,-45.797562
4,745.2,-46.268578
4,746.58,-46.772346
4,747.96,-47.164948
4,749.34,-47.346252
4,750.72,-47.311317
4,752.1,-47.131851
4,753.48,-46.851479
4,754.86,-46.467484
4,756.24,-45.972122
4,757.62,-45.388779
4,759,-44.78334
4,760.38,-44.195244
4,761.76,-43.650009
4,763.14,-43.234039
4,764.52,-43.010101
4,765.9,-43.041004
4,767.28,-43.326248
4,768.66,-43.790833
4,770.04,-44.303505
4,771.42,-44.722748
4,772.8,-44.995075
4,774.18,-45.129025
4,775.56,-45.15818
4,776.94,-45.119438
4,778.32,-45.039055
4,779.7,-44.930309
4,781.08,-44.794964
4,782.46,-44.623791
4,783.84,-44.397354
4,785.22,-44.093109
4,786.6,-43.705452
4,787.98,-43.265137
4,789.36,-42.847576
4,790.74,-42.538265
4,792.12,-42.406338
4,793.5,-42.499989
4,794.88,-42.843086
4,796.26,-43.317692
4,797.64,-43.734734
4,799.02,-42.577705
4,800.4,-42.223801
4,801.78,-42.108746
4,803.16,-42.02206
4,804.54,-41.91188
4,805.92,-41.175549
4,807.3,-38.520462
4,808.68,-38.148933
4,810.06,-35.458218
4,811.44,-35.081783
4,812.82,-34.9235
4,814.2,-34.902119
4,815.58,-34.971897
4,816.96,-35.116058
4,818.34,-35.330879
4,819.72,-35.60968
4,821.1,-35.92675
4,822.48,-36.240311
4,823.86,-36.503052
4,825.24,-36.677078
4,826.62,-36.754032
4,828,-36.754654
4,829.38,-36.709946
4,830.76,-36.640259
4,832.14,-36.546185
4,833.52,-36.417091
4,834.9,-36.248592
4,836.28,-36.050709
4,837.66,-35.84301
4,839.04,-35.645309
4,840.42,-35.479713
4,841.8,-35.369255
4,843.18,-35.334599
4,844.56,-27.454218
4,845.94,-23.908802
4,847.32,-20.728203
4,848.7,-18.323055
4,850.08,-14.653371
4,851.46,-12.232173
4,852.84,-10.484276
4,854.22,-13.521198
4,855.6,-21.627075
4,856.98,-34.014988
4,858.36,-46.209282
4,859.74,-58.940796
4,861.12,-60.391499
4,862.5,-62.583549
4,863.88,-65.141159
4,865.26,-55.824471
4,866.64,-48.155293
4,868.02,-41.059753
4,869.4,-34.061413
4,870.78,-29.168753
4,872.16,-25.628542
4,873.54,-22.446203
4,874.92,-18.953791
4,876.3,-14.431292
4,877.68,-10.429057
4,879.06,-5.079761
4,880.44,1.802925
4,881.82,2.331123
4,883.2,2.89325
4,884.58,3.449661
4,885.96,3.961723
4,887.34,4.385872
4,888.72,4.691833
4,890.1,4.86158
4,891.48,4.897758
4,892.86,4.804657
4,894.24,4.587593
4,895.62,4.265549
4,897,3.906303
4,898.38,3.58596
4,899.76,3.392349
4,901.14,3.34668
4,902.52,3.407539
4,903.9,3.510681
4,905.28,3.608208
4,906.66,-7.489342
4,908.04,-11.715175
4,909.42,-14.640239
4,910.8,-22.844261
4,912.18,-31.599073
4,913.56,-45.258373
4,914.94,-54.043392
4,916.32,-67.235336
4,917.7,-67.168411
4,919.08,-67.067314
4,920.46,-66.874908
4,921.84,-66.586853
4,923.22,-66.236725
4,924.6,-65.887825
4,925.98,-65.549286
4,927.36,-65.246674
4,928.74,-64.985229
4,930.12,-60.598259
4,931.5,-55.821033
4,932.88,-51.03648
4,934.26,-46.571518
4,935.64,-41.752758
4,937.02,-37.342686
4,938.4,-37.32056
4,939.78,-37.343914
4,941.16,-37.384521
4,942.54,-37.432373
4,943.92,-37.488831
4,945.3,-37.565994
4,946.68,-37.694431
4,948.06,-37.931175
4,949.44,-38.341434
4,950.82,-38.949223
4,952.2,-39.674374
4,953.58,-40.398994
4,954.96,-41.007034
4,956.34,-41.418751
4,957.72,-41.569202
4,959.1,-41.454044
4,960.48,-41.131302
4,961.86,-40.731716
4,963.24,-40.373779
4,964.62,-40.137909
4,966,-40.096001
4,967.38,-40.356819
4,968.76,-41.238491
4,970.14,-43.401905
4,971.52,-45.816338
4,972.9,-48.72036
4,974.28,-49.90345
4,975.66,-50.513702
4,977.04,-50.948975
4,978.42,-51.351955
4,979.8,-51.845695
4,981.18,-52.52858
4,982.56,-53.435127
4,983.94,-54.505737
4,985.32,-55.62569
4,986.7,-56.692257
4,988.08,-57.570496
4,989.46,-58.214108
4,990.84,-58.65934
4,992.22,-58.987621
4,993.6,-59.243107
4,994.98,-59.449463
4,996.36,-59.615036
4,997.74,-59.736225
4,999.12,-59.797592
4,1000.5,-59.769073
4,1001.88,-59.615234
4,1003.26,-59.307568
4,1004.64,-58.831017
4,1006.02,-58.226387
4,1007.4,-57.588642
4,1008.78,-57.008316
4,1010.16,-56.57238
4,1011.54,-56.271263
4,1012.92,-56.084385
4,1014.3,-55.986443
4,1015.68,-55.964054
4,1017.06,-56.000656
4,1018.44,-56.062241
4,1019.82,-56.108227
4,1021.2,-56.117836
4,1022.58,-56.095222
4,1023.96,-56.051559
4,1025.34,-55.989059
4,1026.72,-55.898144
4,1028.1,-55.774078
4,1029.48,-55.665314
4,1030.86,-55.712673
4,1032.24,-56.01899
4,1033.62,-56.579018
4,1035,-57.525215
4,1036.38,-58.624664
4,1037.76,-59.59634
4,1039.14,-60.319679
4,1040.52,-60.85952
4,1041.9,-61.274757
4,1043.28,-61.664368
4,1044.66,-62.065811
4,1046.04,-62.539139
4,1047.42,-63.14035
4,1048.8,-63.961273
4,1050.18,-65.074745
4,1051.56,-56.392044
4,1052.94,-46.881851
4,1054.32,-37.425945
4,1055.7,-25.356556
4,1057.08,-12.973485
4,1058.46,-0.331345
4,1059.84,8.364414
4,1061.22,13.153941
4,1062.6,14.919956
4,1063.98,16.228409
4,1065.36,17.230782
4,1066.74,18.726982
4,1068.12,19.939415
4,1069.5,21.763168
4,1070.88,23.274944
4,1072.26,25.944088
4,1073.64,29.68318
4,1075.02,34.884007
4,1076.4,39.896313
4,1077.78,44.85931
4,1079.16,50.223351
4,1080.54,56.366364
4,1081.92,62.286858
4,1083.3,67.669289
4,1084.68,72.341217
4,1086.06,77.516991
4,1087.44,82.139626
4,1088.82,86.057495
4,1090.2,88.641113
4,1091.58,91.634125
4,1092.96,91.667221
4,1094.34,91.689529
4,1095.72,91.701828
4,1097.1,91.70491
4,1098.48,91.695068
4,1099.86,91.661377
4,1101.24,91.585464
4,1102.62,91.439987
4,1104,89.908142
4,1105.38,88.670738
4,1106.76,86.81459
4,1108.14,84.239746
4,1109.52,81.37558
4,1110.9,78.186058
4,1112.28,74.969742
4,1113.66,71.500397
4,1115.04,68.404999
4,1116.42,65.470795
4,1117.8,62.173401
4,1119.18,60.183918
4,1120.56,56.459503
4,1121.94,55.179321
4,1123.32,51.649048
4,1124.7,51.458153
4,1126.08,51.283676
4,1127.46,51.096535
4,1128.84,50.859543
4,1130.22,50.527496
4,1131.6,50.069679
4,1132.98,49.477219
4,1134.36,48.768677
4,1135.74,48.002541
4,1137.12,47.185738
4,1138.5,43.727303
4,1139.88,39.43116
4,1141.26,34.939163
4,1142.64,28.26844
4,1144.02,21.958809
4,1145.4,14.647256
4,1146.78,8.712197
4,1148.16,4.543663
4,1149.54,2.333477
4,1150.92,-0.360596
4,1152.3,-0.569855
4,1153.68,-0.787262
4,1155.06,-3.72355
4,1156.44,-8.041973
4,1157.82,-11.19746
4,1159.2,-12.586757
4,1160.58,-12.335467
4,1161.96,-10.550151
4,1163.34,-7.983017
4,1164.72,-2.857704
4,1166.1,-2.846466
4,1167.48,-2.876747
5,0,-11.308601
5,1.38,-10.345741
5,2.76,-9.334221
5,4.14,-8.373489
5,5.52,-7.487511
5,6.9,-6.591896
5,8.28,4.520837
5,9.66,18.125113
5,11.04,32.006084
5,12.42,48.724472
5,13.8,64.988838
5,15.18,81.494354
5,16.56,95.888718
5,17.94,93.440399
5,19.32,91.483414
5,20.7,89.986214
5,22.08,88.542046
5,23.46,87.330635
5,24.84,86.056137
5,26.22,84.512192
5,27.6,83.160728
5,28.98,82.524521
5,30.36,82.162842
5,31.74,82.582085
5,33.12,83.036232
5,34.5,84.221931
5,35.88,85.333588
5,37.26,86.476318
5,38.64,87.091095
5,40.02,86.892532
5,41.4,86.879364
5,42.78,86.832497
5,44.16,86.846291
5,45.54,86.456985
5,46.92,86.035431
5,48.3,86.328651
5,49.68,86.997559
5,51.06,88.559235
5,52.44,86.061661
5,53.82,83.80687
5,55.2,81.095383
5,56.58,78.914078
5,57.96,77.688187
5,59.34,76.981567
5,60.72,76.514633
5,62.1,76.181351
5,63.48,75.934082
5,64.86,75.738556
5,66.24,75.565887
5,67.62,75.391022
5,69,75.191132
5,70.38,74.945023
5,71.76,74.630142
5,73.14,74.18602
5,74.52,73.435394
5,75.9,72.052597
5,77.28,70.860992
5,78.66,69.874878
5,80.04,64.805878
5,81.42,59.013577
5,82.8,52.628319
5,84.18,45.140388
5,85.56,36.938801
5,86.94,26.161594
5,88.32,16.712786
5,89.7,5.658448
5,91.08,-5.276093
5,92.46,-5.083313
5,93.84,-4.968369
5,95.22,-9.277725
5,96.6,-12.253111
5,97.98,-14.830575
5,99.36,-16.944262
5,100.74,-19.688622
5,102.12,-22.529259
5,103.5,-25.189814
5,104.88,-27.100239
5,106.26,-29.23568
5,107.64,-32.434193
5,109.02,-35.24577
5,110.4,-37.387131
5,111.78,-36.492996
5,113.16,-34.981869
5,114.54,-34.409447
5,115.92,-35.808826
5,117.3,-37.88847
5,118.68,-39.195904
5,120.06,-39.639366
5,121.44,-40.262135
5,122.82,-42.095924
5,124.2,-44.637249
5,125.58,-49.794456
5,126.96,-48.934875
5,128.34,-48.168907
5,129.72,-47.397705
5,131.1,-46.607498
5,132.48,-45.823479
5,133.86,-45.124649
5,135.24,-44.570297
5,136.62,-44.15966
5,138,-43.840611
5,139.38,-43.55698
5,140.76,-43.284378
5,142.14,-43.024387
5,143.52,-42.818211
5,144.9,-42.725609
5,146.28,-42.75819
5,147.66,-42.880074
5,149.04,-43.0382
5,150.42,-43.194569
5,151.8,-43.326
5,153.18,-43.420708
5,154.56,-43.458981
5,155.94,-43.419712
5,157.32,-43.292336
5,158.7,-43.083115
5,160.08,-42.806473
5,161.46,-42.467758
5,162.84,-42.09222
5,164.22,-41.72332
5,165.6,-41.396214
5,166.98,-41.132439
5,168.36,-40.914845
5,169.74,-40.711624
5,171.12,-40.492279
5,172.5,-40.212193
5,173.88,-39.808361
5,175.26,-39.17342
5,176.64,-35.676949
5,178.02,-31.865875
5,179.4,-27.668154
5,180.78,-24.4263
5,182.16,-21.419975
5,183.54,-19.329762
5,184.92,-19.231884
5,186.3,-19.234001
5,187.68,-19.307217
5,189.06,-19.444035
5,190.44,-19.637798
5,191.82,-19.867393
5,193.2,-20.094189
5,194.58,-20.27726
5,195.96,-20.392338
5,197.34,-20.439362
5,198.72,-20.439854
5,200.1,-20.432873
5,201.48,-20.467152
5,202.86,-20.581936
5,204.24,-20.788788
5,205.62,-21.062099
5,207,-21.342072
5,208.38,-21.566246
5,209.76,-21.70327
5,211.14,-21.758362
5,212.52,-21.757706
5,213.9,-21.735359
5,215.28,-21.723282
5,216.66,-21.740833
5,218.04,-21.785934
5,219.42,-21.822552
5,220.8,-21.744667
5,222.18,-20.977264
5,223.56,-17.708206
5,224.94,-16.975178
5,226.32,-13.682938
5,227.7,-12.693272
5,229.08,-9.568825
5,230.46,-9.666458
5,231.84,-9.882378
5,233.22,-10.0989
5,234.6,-10.253288
5,235.98,-10.315926
5,237.36,-10.251404
5,238.74,-10.010475
5,240.12,-9.533875
5,241.5,-8.856873
5,242.88,-14.390298
5,244.26,-19.477583
5,245.64,-26.236042
5,247.02,-29.225687
5,248.4,-33.394985
5,249.78,-35.4174
5,251.16,-38.211422
5,252.54,-40.974087
5,253.92,-44.493179
5,255.3,-46.740044
5,256.68,-47.534756
5,258.06,-47.790569
5,259.44,-47.932846
5,260.82,-49.948635
5,262.2,-52.208172
5,263.58,-54.83997
5,264.96,-55.708664
5,266.34,-55.793346
5,267.72,-55.008968
5,269.1,-54.515007
5,270.48,-53.935772
5,271.86,-53.298874
5,273.24,-51.931217
5,274.62,-50.964314
5,276,-50.606159
